Class Name,Subscription Name,Subscription ID,Student Name,Student Email Address,VM User Name,MV User Password,VM Admin Username,VM Admin Password,Comment
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya Tsapin,stud1@gmail.com,itsapin,Logic2020!,vmadmin,Logic2020!,ww
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin2,stud2@gmail.com,itsapin2,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin3,stud2@gmail.com,itsapin3,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin4,stud2@gmail.com,itsapin4,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin5,stud2@gmail.com,itsapin5,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin6,stud2@gmail.com,itsapin6,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin7,stud2@gmail.com,itsapin7,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin8,stud2@gmail.com,itsapin8,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin9,stud2@gmail.com,itsapin9,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin10,stud2@gmail.com,itsapin10,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin11,stud2@gmail.com,itsapin11,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin12,stud2@gmail.com,itsapin12,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin13,stud2@gmail.com,itsapin13,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin14,stud2@gmail.com,itsapin14,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin15,stud2@gmail.com,itsapin15,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin16,stud2@gmail.com,itsapin16,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin17,stud2@gmail.com,itsapin17,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin18,stud2@gmail.com,itsapin18,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin19,stud2@gmail.com,itsapin19,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin20,stud2@gmail.com,itsapin20,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin21,stud2@gmail.com,itsapin21,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin22,stud2@gmail.com,itsapin22,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin23,stud2@gmail.com,itsapin23,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin24,stud2@gmail.com,itsapin24,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin25,stud2@gmail.com,itsapin25,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin26,stud2@gmail.com,itsapin26,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin27,stud2@gmail.com,itsapin27,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin28,stud2@gmail.com,itsapin28,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin29,stud2@gmail.com,itsapin29,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin30,stud2@gmail.com,itsapin30,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin31,stud2@gmail.com,itsapin31,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin32,stud2@gmail.com,itsapin32,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin33,stud2@gmail.com,itsapin33,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin34,stud2@gmail.com,itsapin34,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin35,stud2@gmail.com,itsapin35,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin36,stud2@gmail.com,itsapin36,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin37,stud2@gmail.com,itsapin37,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin38,stud2@gmail.com,itsapin38,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Logic2020DevTasks,3c8dd633-e703-4181-9085-3de33d843a5b,Ilya2 Tsapin39,stud2@gmail.com,itsapin39,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Ilya' subscription,76d8c4ab-5204-4cec-aa9a-f033d9daada4,Ilya2 Tsapin40,stud2@gmail.com,itsapin40,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Ilya' subscription,76d8c4ab-5204-4cec-aa9a-f033d9daada4,Ilya2 Tsapin41,stud2@gmail.com,itsapin41,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Ilya' subscription,76d8c4ab-5204-4cec-aa9a-f033d9daada4,Ilya2 Tsapin42,stud2@gmail.com,itsapin42,Logic2020!,vmadmin,Logic2020!,N/A
CS105,Ilya' subscription,76d8c4ab-5204-4cec-aa9a-f033d9daada4,Ilya2 Tsapin43,stud2@gmail.com,itsapin43,Logic2020!,vmadmin,Logic2020!,N/A
